file,line,type,commit,author,date,time,timezone,datetime,depth,length
src/Components/Page/Footer.tsx,8,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,30
src/Components/Page/Footer.tsx,9,tsx,7a773877,Issac Roy,2024-09-26,15:16:11,-07:00,2024-09-26T15:16:11-07:00,0,15
src/Components/Page/Footer.tsx,10,tsx,062f4827,Issac Roy,2025-04-19,00:00:38,-07:00,2025-04-19T00:00:38-07:00,0,113
src/Components/Page/Footer.tsx,11,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,0
src/Components/Page/Footer.tsx,12,tsx,099c4946,Issac Roy,2024-09-28,22:15:39,-07:00,2024-09-28T22:15:39-07:00,0,58
src/Components/Page/Footer.tsx,13,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,18
src/Components/Page/Footer.tsx,14,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,48
src/Components/Page/Footer.tsx,15,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,33
src/Components/Page/Footer.tsx,16,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,1
src/Components/Page/Footer.tsx,17,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,0
src/Components/Page/Footer.tsx,18,tsx,0c46991b,Issac Roy,2024-09-26,10:42:24,-07:00,2024-09-26T10:42:24-07:00,0,7
src/Components/Page/Footer.tsx,19,tsx,062f4827,Issac Roy,2025-04-19,00:00:38,-07:00,2025-04-19T00:00:38-07:00,0,169
src/Components/Page/Footer.tsx,20,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,25
src/Components/Page/Footer.tsx,21,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,68
src/Components/Page/Footer.tsx,22,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,55
src/Components/Page/Footer.tsx,23,tsx,062f4827,Issac Roy,2025-04-19,00:00:38,-07:00,2025-04-19T00:00:38-07:00,0,61
src/Components/Page/Footer.tsx,24,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,50
src/Components/Page/Footer.tsx,25,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,5
src/Components/Page/Footer.tsx,26,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,67
src/Components/Page/Footer.tsx,27,tsx,099c4946,Issac Roy,2024-09-28,22:15:39,-07:00,2024-09-28T22:15:39-07:00,0,53
src/Components/Page/Footer.tsx,28,tsx,099c4946,Issac Roy,2024-09-28,22:15:39,-07:00,2024-09-28T22:15:39-07:00,0,14
src/Components/Page/Footer.tsx,29,tsx,099c4946,Issac Roy,2024-09-28,22:15:39,-07:00,2024-09-28T22:15:39-07:00,0,5
src/Components/Page/Footer.tsx,30,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,5
src/Components/Page/Footer.tsx,31,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,0
src/Components/Page/Footer.tsx,32,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,18
src/Components/Page/Footer.tsx,33,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,3
src/Components/Page/Footer.tsx,34,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,14
src/Components/Page/Footer.tsx,35,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,144
src/Components/Page/Footer.tsx,36,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,0
src/Components/Page/Footer.tsx,37,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,38
src/Components/Page/Footer.tsx,38,tsx,062f4827,Issac Roy,2025-04-19,00:00:38,-07:00,2025-04-19T00:00:38-07:00,0,78
src/Components/Page/Footer.tsx,39,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,56
src/Components/Page/Footer.tsx,40,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,60
src/Components/Page/Footer.tsx,41,tsx,bf42039e,Issac Roy,2024-09-26,20:19:33,-07:00,2024-09-26T20:19:33-07:00,0,5
src/Components/Page/Footer.tsx,42,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,38
src/Components/Page/Footer.tsx,43,tsx,062f4827,Issac Roy,2025-04-19,00:00:38,-07:00,2025-04-19T00:00:38-07:00,0,78
src/Components/Page/Footer.tsx,44,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,59
src/Components/Page/Footer.tsx,45,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,51
src/Components/Page/Footer.tsx,46,tsx,bf42039e,Issac Roy,2024-09-26,20:19:33,-07:00,2024-09-26T20:19:33-07:00,0,5
src/Components/Page/Footer.tsx,47,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,5
src/Components/Page/Footer.tsx,48,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,0
src/Components/Page/Footer.tsx,49,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,19
src/Components/Page/Footer.tsx,50,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,3
src/Components/Page/Footer.tsx,51,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,22
src/Components/Page/Footer.tsx,52,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,60
src/Components/Page/Footer.tsx,53,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,0
src/Components/Page/Footer.tsx,54,tsx,062f4827,Issac Roy,2025-04-19,00:00:38,-07:00,2025-04-19T00:00:38-07:00,0,81
src/Components/Page/Footer.tsx,55,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,65
src/Components/Page/Footer.tsx,56,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,63
src/Components/Page/Footer.tsx,57,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,10
src/Components/Page/Footer.tsx,58,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,8
src/Components/Page/Footer.tsx,59,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,6
src/Components/Page/Footer.tsx,60,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,71
src/Components/Page/Footer.tsx,61,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,19
src/Components/Page/Footer.tsx,62,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,13
src/Components/Page/Footer.tsx,63,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,0
src/Components/Page/Footer.tsx,64,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,11
src/Components/Page/Footer.tsx,65,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,8
src/Components/Page/Footer.tsx,66,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,6
src/Components/Page/Footer.tsx,67,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,77
src/Components/Page/Footer.tsx,68,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,19
src/Components/Page/Footer.tsx,69,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,15
src/Components/Page/Footer.tsx,70,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,0
src/Components/Page/Footer.tsx,71,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,15
src/Components/Page/Footer.tsx,72,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,8
src/Components/Page/Footer.tsx,73,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,6
src/Components/Page/Footer.tsx,74,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,34
src/Components/Page/Footer.tsx,75,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,19
src/Components/Page/Footer.tsx,76,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,13
src/Components/Page/Footer.tsx,77,tsx,f02f8a39,Issac Roy,2025-04-10,00:57:13,-07:00,2025-04-10T00:57:13-07:00,0,0
src/Components/Page/Footer.tsx,78,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,17
src/Components/Page/Footer.tsx,79,tsx,33cb719c,Issac Roy,2024-09-28,20:33:21,-07:00,2024-09-28T20:33:21-07:00,0,8
src/Components/Page/Footer.tsx,80,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,5
src/Components/Page/Footer.tsx,81,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,5
src/Components/Page/Footer.tsx,82,tsx,062f4827,Issac Roy,2025-04-19,00:00:38,-07:00,2025-04-19T00:00:38-07:00,0,8
src/Components/Page/Footer.tsx,83,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,1
src/Components/Page/Footer.tsx,84,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,1
src/Components/Page/Footer.tsx,85,tsx,0c46991b,Issac Roy,2024-09-26,10:42:24,-07:00,2024-09-26T10:42:24-07:00,0,0
src/Components/Page/Footer.tsx,86,tsx,c8f4abfb,Issac Roy,2024-09-26,14:17:00,-07:00,2024-09-26T14:17:00-07:00,0,21
src/Components/Other/UnderConstruction.tsx,1,tsx,e7c03986,Issac Roy,2025-04-10,13:02:37,-07:00,2025-04-10T13:02:37-07:00,0,31
src/Components/Other/UnderConstruction.tsx,2,tsx,e7c03986,Issac Roy,2025-04-10,13:02:37,-07:00,2025-04-10T13:02:37-07:00,0,59
src/Components/Other/UnderConstruction.tsx,3,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,0
src/Components/Other/UnderConstruction.tsx,4,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,32
src/Components/Other/UnderConstruction.tsx,5,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,7
src/Components/Other/UnderConstruction.tsx,6,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,5
src/Components/Other/UnderConstruction.tsx,7,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,3
src/Components/Other/UnderConstruction.tsx,8,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,61
src/Components/Other/UnderConstruction.tsx,9,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,4
src/Components/Other/UnderConstruction.tsx,10,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,46
src/Components/Other/UnderConstruction.tsx,11,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,39
src/Components/Other/UnderConstruction.tsx,12,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,39
src/Components/Other/UnderConstruction.tsx,13,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,9
src/Components/Other/UnderConstruction.tsx,14,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,3
src/Components/Other/UnderConstruction.tsx,15,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,4
src/Components/Other/UnderConstruction.tsx,16,tsx,e7c03986,Issac Roy,2025-04-10,13:02:37,-07:00,2025-04-10T13:02:37-07:00,0,74
src/Components/Other/UnderConstruction.tsx,17,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,6
src/Components/Other/UnderConstruction.tsx,18,tsx,e7c03986,Issac Roy,2025-04-10,13:02:37,-07:00,2025-04-10T13:02:37-07:00,0,1
src/Components/Other/UnderConstruction.tsx,19,tsx,e7c03986,Issac Roy,2025-04-10,13:02:37,-07:00,2025-04-10T13:02:37-07:00,0,1
src/Components/Other/UnderConstruction.tsx,20,tsx,ca775c8a,Issac Roy,2024-10-27,17:42:16,-07:00,2024-10-27T17:42:16-07:00,0,0
src/Components/Other/UnderConstruction.tsx,21,tsx,e7c03986,Issac Roy,2025-04-10,13:02:37,-07:00,2025-04-10T13:02:37-07:00,0,32
src/Components/Other/ResumePage.tsx,1,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,51
src/Components/Other/ResumePage.tsx,2,tsx,950de3a0,Issac Roy,2024-10-29,21:46:38,-07:00,2024-10-29T21:46:38-07:00,0,31
src/Components/Other/ResumePage.tsx,3,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,47
src/Components/Other/ResumePage.tsx,4,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,48
src/Components/Other/ResumePage.tsx,5,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,47
src/Components/Other/ResumePage.tsx,6,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,72
src/Components/Other/ResumePage.tsx,7,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,51
src/Components/Other/ResumePage.tsx,8,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,49
src/Components/Other/ResumePage.tsx,9,tsx,44799095,Issac Roy,2024-09-28,21:52:46,-07:00,2024-09-28T21:52:46-07:00,0,0
src/Components/Other/ResumePage.tsx,10,tsx,44799095,Issac Roy,2024-09-28,21:52:46,-07:00,2024-09-28T21:52:46-07:00,0,25
src/Components/Other/ResumePage.tsx,11,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,47
src/Components/Other/ResumePage.tsx,12,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,48
src/Components/Other/ResumePage.tsx,13,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,50
src/Components/Other/ResumePage.tsx,14,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,46
src/Components/Other/ResumePage.tsx,15,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,45
src/Components/Other/ResumePage.tsx,16,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,0
src/Components/Other/ResumePage.tsx,17,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,17
src/Components/Other/ResumePage.tsx,18,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,19
src/Components/Other/ResumePage.tsx,19,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,21
src/Components/Other/ResumePage.tsx,20,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,25
src/Components/Other/ResumePage.tsx,21,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,17
src/Components/Other/ResumePage.tsx,22,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,15
src/Components/Other/ResumePage.tsx,23,tsx,44799095,Issac Roy,2024-09-28,21:52:46,-07:00,2024-09-28T21:52:46-07:00,0,1
src/Components/Other/ResumePage.tsx,24,tsx,44799095,Issac Roy,2024-09-28,21:52:46,-07:00,2024-09-28T21:52:46-07:00,0,0
src/Components/Other/ResumePage.tsx,25,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,35
src/Components/Other/ResumePage.tsx,26,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,12
src/Components/Other/ResumePage.tsx,27,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,12
src/Components/Other/ResumePage.tsx,28,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,17
src/Components/Other/ResumePage.tsx,29,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,17
src/Components/Other/ResumePage.tsx,30,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,2
src/Components/Other/ResumePage.tsx,31,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,0
src/Components/Other/ResumePage.tsx,32,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,29
src/Components/Other/ResumePage.tsx,33,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,70
src/Components/Other/ResumePage.tsx,34,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,9
src/Components/Other/ResumePage.tsx,35,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,59
src/Components/Other/ResumePage.tsx,36,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,1
src/Components/Other/ResumePage.tsx,37,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,2
src/Components/Other/ResumePage.tsx,38,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,0
src/Components/Other/ResumePage.tsx,39,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,79
src/Components/Other/ResumePage.tsx,40,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,9
src/Components/Other/ResumePage.tsx,41,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,20
src/Components/Other/ResumePage.tsx,42,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,20
src/Components/Other/ResumePage.tsx,43,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,28
src/Components/Other/ResumePage.tsx,44,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,28
src/Components/Other/ResumePage.tsx,45,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,2
src/Components/Other/ResumePage.tsx,46,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,1
src/Components/Other/ResumePage.tsx,47,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,0
src/Components/Other/ResumePage.tsx,48,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,16
src/Components/Other/ResumePage.tsx,49,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,10
src/Components/Other/ResumePage.tsx,50,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,6
src/Components/Other/ResumePage.tsx,51,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,0
src/Components/Other/ResumePage.tsx,52,tsx,44799095,Issac Roy,2024-09-28,21:52:46,-07:00,2024-09-28T21:52:46-07:00,0,7
src/Components/Other/ResumePage.tsx,53,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,43
src/Components/Other/ResumePage.tsx,54,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,25
src/Components/Other/ResumePage.tsx,55,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,56
src/Components/Other/ResumePage.tsx,56,tsx,44799095,Issac Roy,2024-09-28,21:52:46,-07:00,2024-09-28T21:52:46-07:00,0,4
src/Components/Other/ResumePage.tsx,57,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,0
src/Components/Other/ResumePage.tsx,58,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,46
src/Components/Other/ResumePage.tsx,59,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,78
src/Components/Other/ResumePage.tsx,60,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,11
src/Components/Other/ResumePage.tsx,61,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,14
src/Components/Other/ResumePage.tsx,62,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,27
src/Components/Other/ResumePage.tsx,63,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,11
src/Components/Other/ResumePage.tsx,64,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,17
src/Components/Other/ResumePage.tsx,65,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,31
src/Components/Other/ResumePage.tsx,66,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,1
src/Components/Other/ResumePage.tsx,67,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,0
src/Components/Other/ResumePage.tsx,68,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,38
src/Components/Other/ResumePage.tsx,69,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,79
src/Components/Other/ResumePage.tsx,70,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,79
src/Components/Other/ResumePage.tsx,71,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,5
src/Components/Other/ResumePage.tsx,72,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,70
src/Components/Other/ResumePage.tsx,73,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,5
src/Components/Other/ResumePage.tsx,74,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,0
src/Components/Other/ResumePage.tsx,75,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,35
src/Components/Other/ResumePage.tsx,76,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,0
src/Components/Other/ResumePage.tsx,77,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,77
src/Components/Other/ResumePage.tsx,78,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,57
src/Components/Other/ResumePage.tsx,79,tsx,6c96ba35,Issac Roy,2025-04-27,11:53:44,-07:00,2025-04-27T11:53:44-07:00,0,44
src/Components/Other/ResumePage.tsx,80,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,84
src/Components/Other/ResumePage.tsx,81,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,2
src/Components/Other/ResumePage.tsx,82,tsx,1a7cbd3a,Issac Roy,2025-04-11,17:16:03,-07:00,2025-04-11T17:16:03-07:00,0,5
